Text,Sentiment
Ketua OJK Mahendra Siregar mengatakan pelaksanaan pesta demokrasi Pemilu 2024 yang berjalan lancar menjadi modal pertumbuhan Indonesia dan stabilitas industri jasa keuangan .,2
"Mahendra mengatakan , dalam Pemilu dan Pilpres 2024 , jumlah pemilih terdaftar mencapai 204,8 juta orang , dengan jumlah pemilih mencapai 80% atau 164 juta pemilih .",1
"Menurutnya , angka ini jauh lebih besar dibandingkan dengan negara-negara lain .",2
""" Dengan begitu Indonesia bukan lagi negara demokrasi terbesar ke-3 di dunia tetapi negara demokrasi presidensial terbesar di dunia . Selain itu , Pilpres Indonesia dilakukan terbuka dan langsung , dibandingkan AS yang dilakukan electoral college atau perwakilan negara bagian , "" kata Mahendra dalam acara Pertemuan Tahunan Industri Jasa Keuangan ( PTIJK ) 2024 di The St. Regist Jakarta , Selasa ( 20/2/2024 ) .",2
"Oleh karena itu , menurutnya , Indonesia harus memanfaatkan hal ini untuk mendorong mobilitas pembangunan ekonomi nasional dan stabilitas jasa keuangan .",1
"Ditambah lagi , menurutnya , Indonesia saat ini sudah tidak dalam kondisi wait and see seperti sebelum pemilu .",1
""" Indonesia tak dalam periode wait and see seperti yang kerap didengungkan sebelum pemilu , "" ujarnya .",1
""" Harapan kita semua , Pak Presiden , Pak Wapres , beserta Kabinet Indonesia Maju , DPR , DPD , seluruh masyarakat menjadikan momentum luar biasa untuk sprint sampai akhir , berlari cepat ke finis gemilang di penghujung presidensi , Pak Presiden dan masa tugas legislatif , "" sambungnya .",2
"Menurut Mahendra , perekonomian dunia 2024 diawali optimisme pasar bahwa berbagai kebijakan yang dilakukan telah menurunkan ketidakpastian sehingga ekonomi global diperkirakan mampu menghindari resesi .",2
""" Namun berbagai downside risk masih mewarnai ekonomi . Terutama biaya pinjaman beban utang , lemahnya permintaan , serta divergensi pemulihan di negara-negara besar dunia , "" ujarnya .",1
"Selain itu , berbagai faktor risiko geopolitik dan potensi perubahan konstelasi politik dari berbagai pemilu negara-negara besar lainnya menjadi unknown variable yang menurutnya perlu dicermati .",1
""" Akibatnya , proyeksi pertumbuhan dunia diperkirakan melambat di tahun ini , "" imbuhnya .",0
"Di lain pihak , sejalan kinerja positif Indonesia pada 2023 , Mahendra menilai sektor jasa keuangan tumbuh positif ditopang sektor permodalan yang kuat , likuiditas memadai , dan profil risiko yang terjaga .",2
"Dari aspek intermediasi , kredit dan piutang pembiayaan tumbuh double digit , dengan risiko kredit yang relatif terkendali .",1
"Kondisi lokasi pemungutan suara susulan ( PSS ) alias coblosan susulan Pemilu 2024 di SDN Wonorejo 1 , Kedungbanteng , Kabupaten Demak , hingga kini halamannya masih terendam banjir .",1
Sejumlah warga sekitar juga masih mengungsi .,1
"SDN Wonorejo 1 yang beralamat di Dukuh Kedungbanteng dekat Jalan Pantura Demak-Semarang Km 17 itu halamannya masih terendam banjir dengan tinggi sekitar 10 hingga 40 cm , Jumat ( 23/2 ) siang .",1
Terdapat enam tempat pemungutan suara ( TPS ) di kelas-kelas sekolah tersebut .,1
"Nampak sejumlah kelas telah dibersihkan untuk menjadi lokasi pemungutan suara susulan ( PPS ) besok , Sabtu ( 24/2 ) .",1
Kursi dan mejanya sudah tertata rapi untuk pelaksanaan pemungutan dan perhitungan suara .,1
Sementara pantauan di gang masuk sekolah tersebut sekitar pukul 13.00 WIB masih terendam banjir setinggi sekitar 10 hingga 50 cm .,1
Rumah dan gang masuk permukiman warga nampak lebih dalam lagi sekitar 60 cm lebih .,1
""" Ini akses menuju TPS masih terendam, apalagi rumah-rumah di sini yang bagian dalam itu masih di atas lutut , "" kata Ketua KPPS TPS 18 , Zumiatiningsih di sekolah , Jumat ( 23/2/2024 ) .",1
Ia menerangkan bahwa sejumlah warga masih mengungsi .,1
Ia memberikan surat pemberitahuan kepada calon pemilih melalui pesan WhatsApp bagi yang masih di pengungsian luar daerah .,1
""" Iya , sebagian pemilih masih mengungsi . Untuk penyebaran sosialisasi kalau memang pengungsi tidak ada di rumahnya kita foto kita kirimkan melalui WA seperti itu, atau bisa dititipkan ke kerabat , "" terangnya .",1
Ia berharap kendati masih terendam banjir di wilayah tersebut partisipasi pemilih di atas 80 persen .,1
""" Kita tetap berharap minimal 80 persen ( partisipasi pemilih ) , "" terangnya .",1
"Ia menjelaskan bahwa saat ini logistik pemilu tersimpan di SDN Wonorejo 2 yang jaraknya sekitar 1,5 kilometer .",1
Logistik akan diambil besok sekitar pukul 06.00 WIB .,1
"Sementara itu Ketua Panitia Pemungutan Suara ( PPS ) Wonorejo , Agus Supriyanto mengatakan sebanyak 4.488 daftar pemilih tetap di wilayahnya .",1
"Sebanyak 18 TPS berada di dua lokasi , SDN Wonorejo 1 dan SDN Wonorejo 2 .",1
""" Ini sementara kita sudah menyiapkan dua lokasi . Di SDN Wonorejo 1 dan 2 , "" terang Agus .",1
""" Di SDN Wonorejo 1 ada 6 TPS dan di SDN Wonorejo 2 ada 12 TPS , "" imbuhnya .",1
Ia menerangkan kondisi banjir masih parah di Dukuh Kedungbanteng .,0
Sementara kondisi lainnya cenderung kering .,1
""" Alhamdulillah yang Dukuh Wonorejonya sudah surut , cuman yang Dukuh Kedungabantengnya masih lumayan . Di depan SDN Wonorejo 1 aja masih ada airnya sekitar 20 cm , "" ujarnya .",2
""" Sebagian kecil rendaman di belakang Desa , tapi yang masih parah itu di Dukuh Kedungbanteng ,"" imbuhnya .",0
Sementara itu kondisi SDN Wonorejo 2 halamannya kering namun tanahnya berlumpur .,1
"Logistik pemilu telah diterima di sekolah tersebut sejak kemarin , Kamis ( 22/2 ) .",1
Badan Pengawas Pemilu ( Bawaslu ) RI berbicara soal usulan hak angket dugaan kecurangan Pilpres 2024 .,0
Bawaslu menilai hak angket tidak ada dalam mekanisme pemilu .,0
""" Tidak ada mekanisme kepemililuan tentang hal tersebut . Dalam undang-undang juga nggak ada , "" kata Ketua Bawaslu RI Rahmat Bagja di kantor Bawaslu , Jakarta Pusat , Jumat ( 23/2/2024 ) .",0
""" Itukan dalam mekanisme di DPR , hak DPR termasuk kewenangan DPR untuk melakukan kontemplasi , angket , dan lain-lain , "" sambung dia .",1
"Meski begitu , Bagja enggan berkomentar lebih jauh mengenai hak angket .",1
Dia mengatakan mekanisme hak angket ada di partai politik ( parpol ) .,1
""" Bawaslu tidak bisa mengomentari hal apapun tentang hal tersebut ( hak angket ) . Hal tersebut diatur dalam undang-undang . Jadi mekanisme itu ada di dalam parpol dan juga di DPR , "" jelasnya .",0
Bagja menuturkan Bawaslu saat ini lebih memilih untuk fokus terhadap pengawasan Pemilu .,1
Bagja menegaskan pihaknya tidak ingin ikut campur mengenai usulan tersebut .,1
""" Bawaslu , fokus kami ada pada pelanggaran-pelanggaran dan pengawasan tahapan penyelenggaraan yang sampai sekarang sudah masuk dalam tahapan rekapitulasi berjenjang di tingkat kecamatan , "" jelasnya .",1
"Sebelumnya , Ganjar Pranowo mengusulkan agar partai pengusungnya untuk menggulirkan hak angket atas dugaan kecurangan Pilpres 2024 di DPR .",0
Hal ini mendapat respons positif dari capres nomor urut 1 Anies Baswedan .,2
Ganjar menyebut hak angket merupakan hak penyelidikan DPR dan menjadi salah satu upaya untuk meminta pertanggungjawaban KPU dan Bawaslu terkait penyelenggaraan Pilpres 2024 .,1
""" Jika DPR tak siap dengan hak angket , saya mendorong penggunaan hak interpelasi DPR untuk mengkritisi kecurangan pada Pilpres 2024 , "" kata Ganjar dalam keterangan tertulis , Senin ( 19/2 ) .",0
Adapun partai pengusung Ganjar yang berada di DPR ialah PDIP dan PPP .,1
Usulan ini katanya telah disampaikan dalam rapat TPN pada Kamis ( 15/2 ) .,1
Ganjar mengaku telah menyampaikan ribuan pesan yang masuk dari relawan dan masyarakat terkait berbagai dugaan kecurangan di Pilpres 2024 .,0
"Sementara Anies menyebut partai di Koalisi Perubahan , yakni PKB , NasDem , dan PKS , akan siap bekerja sama .",2
Anies mengatakan pihaknya akan siap dengan data-data yang sudah ditemukan .,1
""" Gini , ketika kita mendengar akan melakukan , kami melihat itu ada inisiatif yang baik dan ketika Pak Ganjar menyampaikan keinginan untuk melakukan angket itu , Fraksi PDI Perjuangan adalah fraksi yang terbesar .",2
"Kami yakin bahwa Koalisi Perubahan , Partai NasDem , PKB , PKS , akan siap untuk bersama-sama , "" kata Anies di Yusuf Building Law Firm , Jakarta Selatan , Selasa ( 20/2 ) .",2
Calon Presiden nomor urut 3 Ganjar Pranowo mendorong penggunaan hak angket oleh DPR untuk mengusut dugaan kecurangan dalam Pilpres 2024 .,1
KPU kemudian menjawab Ganjar dan mengajak semua pihak kembali ke Undang-Undang .,1
"Lalu , bagaimana tata cara penyelesaian permasalahan Pemilu yang diatur di dalam Undang-Undang Pemilu ?",1
"Dilihat detikcom , Jumat ( 23/2/2024 ) , UU nomor 7 tahun 2017 tentang Pemilu telah mengatur soal pelanggaran Pemilu , sengketa proses Pemilu dan perselisihan hasil Pemilu .",1
"UU tersebut membagi pelanggaran ke beberapa jenis serta siapa yang akan menanganinya sebagaimana dimuat dalam pasal 455 , berikut isinya :",1
"a. pelanggaran Kode Etik KPU , KPU Provinsi , KPU Kabupaten / Kota , Bawaslu , Bawaslu Provinsi , dan Bawaslu Kabupaten / Kota , diteruskan oleh Bawaslu , Bawaslu Provinsi , dan / atau Bawaslu Kabupaten / Kota kepada DKPP ;",1
"b. pelanggaran administratif Pemilu diproses oleh Bawaslu , Bawaslu Provinsi , Bawaslu Kabupaten / Kota , Panwaslu Kecamatan , Panwaslu Kelurahan / Desa , Panwaslu LN , dan Pengawas TPS sesuai dengan kewenangan masing-masing ; dan",1
"c. pelanggaran terhadap peraturan perundang-undangan lainnya yang bukan pelanggaran Pemilu , bukan sengketa Pemilu , dan bukan tindak pidana Pemilu :",1
"1. diproses oleh Bawaslu , Bawaslu Provinsi , Bawaslu Kabupaten / Kota , Panwaslu Kecamatan , Panwaslu Kelurahan / Desa , Panwaslu LN , dan Pengawas TPS sesuai dengan kewenangan masing-masing ; dan / atau",1
2. diteruskan kepada instansi atau pihak yang berwenang .,1
UU tersebut juga membuat uraian lebih lanjut terkait lembaga yang berwenang dalam menyelesaikan berbagai jenis pelanggaran .,1
Pasal 457(1) Pelanggaran kode etik Penyelenggara Pemilu sebagaimana dimaksud dalam Pasal 456 diselesaikan oleh DKPP .,1
"(2) Pelanggaran kode etik PPLN , KPPSLN , dan Panwaslu LN diselesaikan oleh DKPP .",1
"Pasal 461(1) Bawaslu , Bawaslu Provinsi , Bawaslu Kabupaten / Kota menerima , memeriksa , mengkaji , dan memutus pelanggaran administratif Pemilu .",1
"Pasal 463(1) Dalam hal terjadi pelanggaran administratif Pemilu sebagaimana dimaksud dalam Pasal 460 yang terjadi secara terstruktur , sistematis , dan masif , Bawaslu menerima , memeriksa , dan merekomendasikan pelanggaran administratif Pemilu dalam waktu paling lama 14 ( empat belas ) hari kerja .",1
"Berikutnya , UU Pemilu juga mengatur soal sengketa Pemilu .",1
"Adapun yang dimaksud sengketa Pemilu , berdasarkan pasal 466 , ialah sengketa yang terjadi antar-peserta Pemilu dan sengketa peserta Pemilu dengan Penyelenggara Pemilu sebagai akibat keputusan KPU , KPU Provinsi , ataupun KPU kabupaten / kota .",1
"Lalu , siapa yang berhak menangani sengketa Pemilu ?",1
Sebanyak 5 TPS yang tersebar di Kabupaten Malang menggelar coblosan ulang hari ini .,1
"Meski terlihat sepi , sebagian dari masyarakat yang datang rela meminta izin ke perusahaan tempat mereka kerja atau izin datang lebih siang ke sekolah demi menyalurkan hak suara saat coblosan ulang .",1
"Itu terjadi di TPS 4 , yang menggelar coblosan ulang di Balai Desa Sekarpuro , di Jalan Raya Sekarpuro , Kecamatan Pakis , Kabupaten Malang .",1
"Walaupun pemilihan dilaksanakan di hari kerja , banyak warga yang berbondong-bondong datang ke TPS .",1
Mereka menyempatkan diri sebelum berangkat kerja atau sekolah datang ke TPS untuk menyalurkan suara mereka pada pemilu kali ini .,1
Salah satu karyawan swasta Aditya mengaku meminta izin masuk siang demi mengikuti coblosan ulang di TPS tempatnya terdaftar sebagai pemilih tetap .,1
""" Ini tadi izin kerja masuk siangan sedikit , makanya ini berangkat pagi nyoblos dulu , habis itu baru berangkat kerja , "" ujarnya kepada awak media pada Jumat ( 23/2/2024 ) .",1
Hal serupa juga dilakukan salah seorang pelajar SMK Adi Husada bernama Nabila .,1
Dia mengajukan izin berangkat siang ke sekolah untuk mengikuti coblosan terlebih dahulu .,1
""" Ini izin sekolah mau nyoblos , karena kan ini hak saya untuk nyoblos . Sayang kalau nggak dimanfaatkan , "" terangnya ketika ditemui di TPS .",0
Nabila mengatakan bahwa dengan adanya kesempatan untuk mencoblos ulang dia pun memanfaatkannya untuk mengubah pilihan yang telah disalurkan pada 14 Februari 2024 .,2
""" Ada dinamika politik dan referensi dari film dirty vote , itu membuat saya memutuskan untuk ganti pemilihan . Untung ada kesempatan kedua buat nyoblos , "" katanya .",2
"Coblosan ulang di TPS 4 Desa Sekarpuro sendiri diikuti 278 DPT yang terdaftar dan 13 pemilih dari Daftar Pemilih Tambahan ( DPTb ) baik Pilpres , Dewan Perwakilan Daerah ( DPD ) , Dewan Perwakilan Rakyat Republik Indonesia ( DPR RI ) , DPRD provinsi , dan DPRD kabupaten .",1
Salah satu penyebab coblosan ulang di TPS 4 Sekarpuro karena para pengawas pemilu menemukan adanya 6 pemilih yang tidak terdaftar di DPT dan DPTb turut mencoblos pada 14 Februari 2024 .,0
"Ekonom Senior INDEF , Aviliani , menilai laju investasi pasca pemilihan umum ( Pemilu ) akan lebih cepat , khususnya jika berjalan satu putaran .",2
"Jika mengacu hasil hitung cepat atau Quick Count lembaga survei , Prabowo Subianto-Gibran Rakabuming Raka berhasil menang satu putaran .",2
""" Pemilu gimana ? Ternyata apa pun yang terjadi kalau satu putaran investasi akan cepat . Kita lihat nilai tukar menguat , indeks harga saham menguat , itu indikasi persepsi masyarakat , investor sudah lebih baik , itu bagus , "" katanya dalam Talkshow Geliat Ekonomi dan Retail Pasca Pemilu di Indonesia di SOGO Plaza Senayan , Jakarta , Jumat ( 23/2/2024 ) .",2
""" Persepsi memang penting , itu menunjukkan kepercayaan . Orang punya orang kalau percaya dia akan konsumsi . Bahayanya kalau nggak percaya , uang disimpan nggak konsumsi ,"" tambahnya .",2
"Di sisi lain , Indonesia juga diprediksi akan ambil untuk dari Pemilu Amerika Serikat ( AS ) yang digelar tahun ini .",1
"Ia memprediksi sejumlah uang yang berasal dari AS akan mampir ke Indonesia , misalnya ke obligasi .",1
""" Kedua Pemilu AS kan akan terjadi tahun ini . Saya rasa ini kalau Pemilu AS kita dapat untung , uang di AS lari dulu , kita dapat . Obligasi harus siap-siap nih supaya mereka membeli obligasi di Indonesia , "" tambahnya .",2
Ia juga menyebut hasil pemilu tidak menunjukkan dampak-dampak yang negatif .,1
Menurutnya hal ini menimbulkan efek positif bagi dunia bisnis .,2
Selain itu konsumsi juga diprediksi naik dengan adanya Pilkada serentak tahun ini .,2
Meskipun kondisi tersebut akan diikuti oleh inflasi yang naik tapi masih bisa terjaga .,1
""" Kemudian konsumsi jelang pilkada , ada 200-an , yang akan memilih Gubernur , Wali Kota , itu biasanya konsumsi akan naik . Inflasi cenderung ada peningkatan tapi terjaga , "" pungkasnya .",1
"Pemungutan Suara Ulang ( PSU ) di TPS 15 Sumurarum , Kecamatan Grabag , Kabupaten Magelang telah usai .",1
"Dalam penghitungan , pasangan calon ( paslon ) Presiden-Wakil Presiden nomor urut 2 Prabowo Subianto-Gibran Rakabuming Raka tetap unggul .",1
"Pantauan detikJateng , jumlah DPT ada 202 orang dan DPTb 1 orang .",1
Kemudian dalam coblosan tadi yang hadir 172 orang .,1
Sedangkan yang tidak hadir 30 orang .,0
Untuk proses penghitungan surat suara Pemilihan Presiden dan Wakil Presiden ( PPWP ) paslon nomor 1 Anies Baswedan-Muhaimin Iskandar memperoleh 10 suara .,1
Kemudian paslon 2 Prabowo-Gibran memperoleh 123 suara .,1
Sedangkan paslon 3 Ganjar Pranowo-Mahfud Md memperoleh 33 suara .,1
Untuk suara tidak sah ada 6 .,0
"Berdasarkan data yang diperoleh saat dilangsungkan coblosan hari Rabu ( 14/2 ) lalu , paslon 1 Anies-Muhaimin dapat 12 suara .",1
"Selanjutnya paslon 2 Prabowo-Gibran dapat 114 suara , dan paslon 3 Ganjar-Mahfud dapat 74 suara .",1
"Anggota Komisioner KPU Kabupaten Magelang Yohanes Bagyo Harsono mengatakan , secara umum tingkat partisipasi dalam PSU menurun .",0
""" Ada santri saat coblosan libur sehari , sekarang pulang ke pondok . Saat ulangan ( PSU ) tidak pulang . Ini hari Jumat , ada bekerja tidak bisa izin , "" kata Bagyo , Jumat ( 23/2/2024 ) .",0
"Bagyo mengatakan , secara umum proses PSU berjalan kondusif .",2
""" Teman-teman KPPS bekerja seperti sebelumnya tetap semangat . Tadi pagi antusias dan animo warga cukup tinggi , "" ujar Bagyo .",2
"Sebagaimana diberitakan sebelumnya , KPU Kabupaten Magelang menggelar pemungutan suara ulang ( PSU ) atau coblosan ulang di TPS 15 Sumurarum , Kecamatan Grabag , Kabupaten Magelang .",1
Lokasi coblosan ulang berpindah dari sebelumnya di rumah warga sekarang di gedung Taman Kanak-kanak ( TK ) Sekar Wangi .,1
"Ketua KPU Kabupaten Magelang Ahmad Rofik mengatakan , pemindahan lokasi ini bertujuan agar lebih kondusif dari lokasi yang digunakan saat pemungutan suara .",2
"""PSU hari ini di TPS 15 Desa Sumurarum . TPS dipindah ke sini agar lebih kondusif , "" terang Rofik di sela-sela pemantauan , Jumat ( 23/2 ) .",2
"Lebih lanjut , Rofik mengatakan , lokasi TPS sebelumnya hanya ada satu pintu .",1
